"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Undeclared","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Female","440","[c]","44040","40240"
"Leaver Dept.","2022","30-39","Unknown","London","Male","360","[c]","44800","40320"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Female","60","[c]","31050","27570"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Male","50","[c]","30470","29360"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Female","55","[c]","34800","32330"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Male","35","[c]","34530","35610"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Female","35","[c]","32580","29540"
"Leaver Dept.","2022","30-39","Unknown","Wales","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Female","35","[c]","29340","27570"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","London","Female","85","[c]","47490","43100"
"Leaver Dept.","2022","40-49","Declared disabled","London","Male","45","[c]","48220","40480"
"Leaver Dept.","2022","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Female","40","[c]","33380","31990"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Female","80","[c]","34700","31990"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Female","60","[c]","38040","33060"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Male","35","[c]","34110","30460"
"Leaver Dept.","2022","40-49","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Female","715","[c]","50690","49860"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Male","470","[c]","54380","53130"
"Leaver Dept.","2022","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Female","105","[c]","32750","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Male","70","[c]","35160","30360"
"Leaver Dept.","2022","40-49","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Female","200","[c]","35410","30080"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Male","140","[c]","35340","28670"
"Leaver Dept.","2022","40-49","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Female","130","[c]","30880","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Male","70","[c]","32200","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Female","115","[c]","40950","33920"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Male","60","[c]","39130","33600"
"Leaver Dept.","2022","40-49","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Female","215","[c]","39040","36330"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Male","135","[c]","44540","41560"
"Leaver Dept.","2022","40-49","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Female","35","[c]","37070","31990"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Wales","Female","60","[c]","34110","28550"
"Leaver Dept.","2022","40-49","Declared non-disabled","Wales","Male","50","[c]","39080","32740"
"Leaver Dept.","2022","40-49","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","West Midlands (England)","Female","130","[c]","35830","28590"
"Leaver Dept.","2022","40-49","Declared non-disabled","West Midlands (England)","Male","80","[c]","38410","30450"
"Leaver Dept.","2022","40-49","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Female","120","[c]","38420","33300"
"Leaver Dept.","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Male","95","[c]","44170","39270"
"Leaver Dept.","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East of England","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East of England","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","Female","350","[c]","51380","52150"
"Leaver Dept.","2022","40-49","Unknown","London","Male","240","[c]","54790","53280"
"Leaver Dept.","2022","40-49","Unknown","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","North West (England)","Female","55","[c]","36490","34410"
"Leaver Dept.","2022","40-49","Unknown","North West (England)","Male","35","[c]","43780","36740"
"Leaver Dept.","2022","40-49","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scotland","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","South East (England)","Female","40","[c]","51710","51340"
"Leaver Dept.","2022","40-49","Unknown","South East (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","South West (England)","Female","80","[c]","41740","39170"
"Leaver Dept.","2022","40-49","Unknown","South West (England)","Male","40","[c]","43820","42640"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Wales","Female","15","[c]","[c]","[c]"
