"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Vehicle Certification Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","AA/AO","Female","40","[c]","23220","23830"
"Leaver CS","2022","Welsh Government (excl. agencies)","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","SEO/HEO","Female","50","[c]","39330","38160"
"Leaver CS","2022","Welsh Government (excl. agencies)","SEO/HEO","Male","45","[c]","39900","38670"
"Leaver CS","2022","Welsh Revenue Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Female","105","[c]","27420","27500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Male","70","[c]","27180","27500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Female","270","[c]","58620","54740"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Male","210","[c]","57900","54700"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS level","Female","50","[c]","86010","76580"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS level","Male","50","[c]","88130","77820"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Female","570","[c]","33680","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Male","450","[c]","33350","32000"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","EO","Female","40","[c]","22610","21120"
"Leaver Dept.","2022","Defence Equipment and Support","EO","Male","70","[c]","23000","23260"
"Leaver Dept.","2022","Defence Equipment and Support","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","G6/G7","Male","35","[c]","56280","55380"
"Leaver Dept.","2022","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","SEO/HEO","Female","115","[c]","33100","33190"
"Leaver Dept.","2022","Defence Equipment and Support","SEO/HEO","Male","150","[c]","35380","35430"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","105","[c]","55850","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","110","[c]","56370","53600"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","140","[c]","35790","34360"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","140","[c]","36340","35070"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Female","30","[c]","55420","53230"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","G6/G7","Male","45","[c]","57020","55730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","60","[c]","34570","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","40","[c]","35640","34020"
