"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Knowledge and Information Management","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Lancashire","EO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Lancashire","SEO/HEO","15","15","34080","33870"
"In post","2022","Knowledge and Information Management","North West (England)","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Merseyside","EO","75","70","27440","27570"
"In post","2022","Knowledge and Information Management","North West (England)","Merseyside","G6/G7","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Merseyside","SEO/HEO","60","60","33840","31990"
"In post","2022","Knowledge and Information Management","Northern Ireland","Northern Ireland","AA/AO","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Eastern Scotland","AA/AO","10","10","21460","21320"
"In post","2022","Knowledge and Information Management","Scotland","Eastern Scotland","EO","10","10","28650","28800"
"In post","2022","Knowledge and Information Management","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Eastern Scotland","SEO/HEO","10","10","41200","36130"
"In post","2022","Knowledge and Information Management","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","West Central Scotland","EO","15","15","27470","27080"
"In post","2022","Knowledge and Information Management","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","West Central Scotland","SEO/HEO","10","10","37990","33630"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","20","20","27680","27050"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","40","37350","35390"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","AA/AO","35","35","21160","21170"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","EO","40","40","27460","26670"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","G6/G7","10","10","51260","53500"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","SEO/HEO","55","55","34720","33300"
"In post","2022","Knowledge and Information Management","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","EO","15","10","26890","27370"
"In post","2022","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","SEO/HEO","15","15","36210","36070"
"In post","2022","Knowledge and Information Management","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Devon","EO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset and Somerset","AA/AO","20","20","21320","21170"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset and Somerset","EO","10","10","26370","26670"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset and Somerset","SEO/HEO","20","20","35700","35310"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","25","21240","21170"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","45","45","25240","26350"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","50","54590","54070"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","160","155","34380","33300"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","35","30","34710","32500"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","East Wales","AA/AO","20","20","23510","24630"
"In post","2022","Knowledge and Information Management","Wales","East Wales","EO","35","30","28000","28870"
"In post","2022","Knowledge and Information Management","Wales","East Wales","G6/G7","15","10","59540","59280"
"In post","2022","Knowledge and Information Management","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","East Wales","SEO/HEO","55","55","37610","38160"
"In post","2022","Knowledge and Information Management","Wales","West Wales and The Valleys","AA/AO","15","10","24370","24630"
"In post","2022","Knowledge and Information Management","Wales","West Wales and The Valleys","EO","10","10","28140","29430"
"In post","2022","Knowledge and Information Management","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","West Wales and The Valleys","SEO/HEO","20","20","40020","38160"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","AA/AO","55","55","20830","20970"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","EO","20","20","25760","25120"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","15","15","36400","35760"
"In post","2022","Knowledge and Information Management","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","West Midlands","EO","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","SEO/HEO","25","20","40850","38950"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","EO","40","35","27590","27570"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","G6/G7","10","10","51730","49170"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","SEO/HEO","40","40","34210","33170"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","EO","75","70","27000","26820"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","150","140","54250","55180"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","170","165","35940","33370"
"In post","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","85","80","53870","53220"
"In post","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","35","30","39490","39130"
"In post","2022","Legal","East Midlands (England)","Lincolnshire","G6/G7","15","15","54960","55610"
"In post","2022","Legal","East Midlands (England)","Lincolnshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
