"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Unknown","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Human Resources","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Intelligence Analysis","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Intelligence Analysis","EO","20","15","29100","28760"
"In post","2022","65+","Unknown","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Medicine","AA/AO","10","10","23520","23280"
"In post","2022","65+","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Medicine","G6/G7","15","10","84080","89050"
"In post","2022","65+","Unknown","Medicine","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Medicine","SEO/HEO","10","10","39940","39030"
"In post","2022","65+","Unknown","Operational Delivery","AA/AO","370","285","22780","21680"
"In post","2022","65+","Unknown","Operational Delivery","EO","275","185","29660","29080"
"In post","2022","65+","Unknown","Operational Delivery","G6/G7","15","10","60010","61440"
"In post","2022","65+","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Operational Delivery","SEO/HEO","85","65","37370","36620"
"In post","2022","65+","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Other","AA/AO","435","395","21030","21170"
"In post","2022","65+","Unknown","Other","EO","135","130","29230","29200"
"In post","2022","65+","Unknown","Other","G6/G7","10","10","60600","61270"
"In post","2022","65+","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Other","SEO/HEO","125","110","38980","36460"
"In post","2022","65+","Unknown","Other","Unknown","25","25","37650","32700"
"In post","2022","65+","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Policy","AA/AO","10","10","23110","23230"
"In post","2022","65+","Unknown","Policy","EO","20","15","29900","29430"
"In post","2022","65+","Unknown","Policy","G6/G7","25","20","65070","63180"
"In post","2022","65+","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Policy","SEO/HEO","30","25","40200","38160"
"In post","2022","65+","Unknown","Project Delivery","EO","5","0","[c]","[c]"
"In post","2022","65+","Unknown","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Project Delivery","SEO/HEO","15","10","36370","36080"
"In post","2022","65+","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Science and Engineering","AA/AO","55","50","22190","22750"
"In post","2022","65+","Unknown","Science and Engineering","EO","35","30","26890","26020"
"In post","2022","65+","Unknown","Science and Engineering","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Science and Engineering","SEO/HEO","30","25","39030","37700"
"In post","2022","65+","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Security","AA/AO","20","20","22170","22460"
"In post","2022","65+","Unknown","Security","EO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","AA/AO","110","95","25270","24020"
"In post","2022","65+","Unknown","Unknown","EO","35","30","30480","30040"
"In post","2022","65+","Unknown","Unknown","G6/G7","35","30","69540","74450"
"In post","2022","65+","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","SEO/HEO","65","55","41340","40130"
"In post","2022","65+","Unknown","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Operational Delivery","AA/AO","90","[c]","20380","21010"
"Leaver CS","2022","16-19","No function","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","AA/AO","40","[c]","21740","21260"
"Leaver CS","2022","16-19","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Economics","AA/AO","70","[c]","21120","19610"
"Leaver CS","2022","20-29","Analysis","Economics","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Economics","SEO/HEO","30","[c]","33950","34530"
"Leaver CS","2022","20-29","Analysis","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Social Research","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Social Research","SEO/HEO","10","[c]","33000","32540"
"Leaver CS","2022","20-29","Analysis","Statistics","AA/AO","20","[c]","22450","22610"
"Leaver CS","2022","20-29","Analysis","Statistics","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Statistics","SEO/HEO","20","[c]","34570","33460"
"Leaver CS","2022","20-29","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Commercial","EO","25","[c]","24410","25000"
"Leaver CS","2022","20-29","Commercial","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Commercial","SEO/HEO","40","[c]","35630","34750"
"Leaver CS","2022","20-29","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Communications","AA/AO","15","[c]","21410","20880"
"Leaver CS","2022","20-29","Communications","Communications","EO","45","[c]","27210","26970"
"Leaver CS","2022","20-29","Communications","Communications","SEO/HEO","50","[c]","34760","34850"
"Leaver CS","2022","20-29","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","SEO/HEO","15","[c]","37470","34640"
"Leaver CS","2022","20-29","Counter Fraud","Counter Fraud","AA/AO","10","[c]","21630","21260"
"Leaver CS","2022","20-29","Counter Fraud","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Other","AA/AO","45","[c]","21420","21260"
"Leaver CS","2022","20-29","Debt","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","AA/AO","60","[c]","20780","21170"
"Leaver CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","EO","70","[c]","26280","26350"
"Leaver CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","G6/G7","20","[c]","53550","52660"
"Leaver CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","125","[c]","36300","35520"
"Leaver CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
