"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Scottish Government (excl. agencies)","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Public Pensions Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Serious Fraud Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","Scotland","West Central Scotland","15","15","21610","21050"
"In post","2022","16-19","Student Awards Agency for Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Submarine Delivery Agency","South West (England)","Devon","10","10","18010","18030"
"In post","2022","16-19","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Transport Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","10","10","20220","19860"
"In post","2022","16-19","UK Statistics Authority","Wales","East Wales","10","10","21780","21870"
"In post","2022","16-19","Valuation Office Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","Scotland","Southern Scotland","10","10","25070","23230"
"In post","2022","20-29","Accountant in Bankruptcy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","24140","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","London","Inner London - West","20","20","32420","27840"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","North East (England)","Northumberland, and Tyne and Wear","15","15","25980","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","15","15","25190","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","East of England","East Anglia","15","15","26720","24920"
"In post","2022","20-29","Animal and Plant Health Agency","East of England","Essex","10","10","26060","25230"
"In post","2022","20-29","Animal and Plant Health Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","London","Outer London - West and North West","20","20","30110","28310"
"In post","2022","20-29","Animal and Plant Health Agency","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","North West (England)","Cumbria","25","25","22500","21300"
"In post","2022","20-29","Animal and Plant Health Agency","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","North West (England)","Lancashire","15","15","24800","24920"
"In post","2022","20-29","Animal and Plant Health Agency","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Scotland","Southern Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","South East (England)","Kent","15","15","26500","24920"
"In post","2022","20-29","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","165","160","27820","27960"
"In post","2022","20-29","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","South West (England)","Devon","35","35","23420","21300"
"In post","2022","20-29","Animal and Plant Health Agency","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","23930","21300"
"In post","2022","20-29","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Wales","East Wales","20","20","22720","21300"
"In post","2022","20-29","Animal and Plant Health Agency","Wales","West Wales and The Valleys","25","25","22380","21300"
"In post","2022","20-29","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","22980","21300"
"In post","2022","20-29","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","20","20","24110","21300"
"In post","2022","20-29","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","20-29","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","45","45","24040","23960"
"In post","2022","20-29","Attorney General's Office","London","Inner London - West","10","10","38260","31530"
"In post","2022","20-29","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","28790","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","Inner London - East","240","240","40450","34550"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","Inner London - West","2155","2150","35380","32000"
"In post","2022","20-29","Cabinet Office (excl. agencies)","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","115","110","24840","24100"
"In post","2022","20-29","Cabinet Office (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","100","100","32980","30630"
"In post","2022","20-29","Cabinet Office (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","20","20","33220","31230"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","70","70","32360","32000"
"In post","2022","20-29","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","27650","28000"
"In post","2022","20-29","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","31810","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Unknown","Unknown","280","280","31440","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Wales","East Wales","30","30","31470","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","45","45","33510","29250"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","120","115","27450","26350"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","65","65","31670","29250"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","90","90","26130","25460"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","20","20","25840","25010"
