"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","10","10","76340","75500"
"In post","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","10","10","50000","51360"
"In post","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cheshire","Cheshire East","G6/G7","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cheshire","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cheshire","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cumbria","East Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cumbria","East Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","15","15","74650","75500"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Devon","Devon CC","G6/G7","15","15","75070","75500"
"In post","2022","Inspector of Education and Training","Devon","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Devon","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Devon","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Dorset and Somerset","Dorset","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Dorset and Somerset","Somerset CC","G6/G7","10","10","77180","75500"
"In post","2022","Inspector of Education and Training","Dorset and Somerset","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Breckland and South Norfolk","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Breckland and South Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Cambridgeshire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Anglia","Suffolk CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Wales","Cardiff and Vale of Glamorgan","G6/G7","25","20","77130","75480"
"In post","2022","Inspector of Education and Training","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Wales","Monmouthshire and Newport","G6/G7","10","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Wales","Powys","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Essex","West Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester North East","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester North East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester North West","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Greater Manchester","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Central Hampshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","10","10","77930","75500"
"In post","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - East","Lewisham and Southwark","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Inner London - West","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
