"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","G6/G7","15","10","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","60","60","62790","61980"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","55","55","39160","38410"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","45","45","58680","56590"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","40","40","35410","34670"
"In post","2022","Undeclared","Forestry and Land Scotland","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Forestry and Land Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Forestry and Land Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","G6/G7","50","50","63090","65630"
"In post","2022","Undeclared","Government Legal Department","London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","AA/AO","20","15","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","EO","30","30","27960","28210"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","G6/G7","40","35","63440","58950"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","SEO/HEO","95","90","46150","44800"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","AA/AO","90","85","23660","23720"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","EO","60","55","28580","28310"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","SEO/HEO","35","35","38910","38130"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","AA/AO","300","260","20910","20970"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","EO","55","55","25300","25120"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","SEO/HEO","75","70","37720","36580"
"In post","2022","Undeclared","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","EO","75","70","27500","27130"
"In post","2022","Undeclared","HM Land Registry","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","SEO/HEO","125","105","37070","33840"
"In post","2022","Undeclared","HM Prison and Probation Service","London","AA/AO","50","50","30870","31790"
"In post","2022","Undeclared","HM Prison and Probation Service","London","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","London","SEO/HEO","40","35","43390","42370"
"In post","2022","Undeclared","HM Prison and Probation Service","London","Unknown","100","95","35740","33700"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","AA/AO","455","435","27150","27120"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","EO","115","110","31270","32870"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","SEO/HEO","135","125","40860","38160"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","Unknown","355","325","31020","30210"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","AA/AO","50","45","25910","26400"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","EO","85","80","32250","33440"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","G6/G7","115","110","67920","64100"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","195","185","40890","40910"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","485","415","21730","22080"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","EO","400","360","27460","26820"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","280","270","57860","55210"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","770","730","36130","33430"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","London","G6/G7","30","30","58530","57000"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","London","AA/AO","85","70","25290","25630"
"In post","2022","Undeclared","Home Office","London","EO","240","225","29620","29110"
"In post","2022","Undeclared","Home Office","London","G6/G7","160","160","62980","61210"
"In post","2022","Undeclared","Home Office","London","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Home Office","London","SEO/HEO","280","270","39530","38560"
"In post","2022","Undeclared","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Outside London","AA/AO","160","145","21610","21680"
"In post","2022","Undeclared","Home Office","Outside London","EO","610","550","26720","26530"
"In post","2022","Undeclared","Home Office","Outside London","G6/G7","45","45","55590","52280"
"In post","2022","Undeclared","Home Office","Outside London","SEO/HEO","330","315","34150","32740"
"In post","2022","Undeclared","Home Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
