"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Yorkshire and The Humber","West Yorkshire","G7","Male","855","840","54000","54070"
"In post","2022","Yorkshire and The Humber","West Yorkshire","HEO","Female","1700","1595","32540","33080"
"In post","2022","Yorkshire and The Humber","West Yorkshire","HEO","Male","1445","1405","33040","33080"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SCS level","Female","80","80","86110","78310"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SCS level","Male","85","85","86270","78110"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SEO","Female","1135","1075","39440","38650"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SEO","Male","940","920","40520","40180"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","Female","675","615","29660","28200"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","Male","240","225","30310","28200"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Female","230","[c]","21030","21020"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Male","175","[c]","21360","21260"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Female","175","[c]","27120","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Male","135","[c]","27030","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Female","45","[c]","32900","33790"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Female","45","[c]","42780","42060"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Female","270","[c]","20780","20970"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Male","200","[c]","21490","21260"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Female","125","[c]","27300","27570"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Male","70","[c]","27610","27570"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AO","Female","45","[c]","20910","21170"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","EO","Female","35","[c]","27530","27570"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","EO","Male","40","[c]","27800","27570"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AO","Female","80","[c]","22440","21830"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AO","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","EO","Female","105","[c]","27980","27570"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","EO","Male","90","[c]","29510","29290"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","HEO","Male","35","[c]","36390","34670"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","AA","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","AA","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","AO","Female","275","[c]","21210","21260"
"Leaver CS","2022","East of England","East Anglia","AO","Male","305","[c]","22970","21260"
"Leaver CS","2022","East of England","East Anglia","EO","Female","160","[c]","27100","27570"
"Leaver CS","2022","East of England","East Anglia","EO","Male","155","[c]","27320","27570"
"Leaver CS","2022","East of England","East Anglia","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","G7","Female","35","[c]","54950","54250"
"Leaver CS","2022","East of England","East Anglia","G7","Male","35","[c]","58590","54540"
"Leaver CS","2022","East of England","East Anglia","HEO","Female","50","[c]","32320","32330"
"Leaver CS","2022","East of England","East Anglia","HEO","Male","80","[c]","33120","32730"
"Leaver CS","2022","East of England","East Anglia","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","SEO","Female","55","[c]","39970","40000"
"Leaver CS","2022","East of England","East Anglia","SEO","Male","50","[c]","41620","40580"
"Leaver CS","2022","East of England","East Anglia","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","AO","Female","100","[c]","22920","22980"
"Leaver CS","2022","East of England","Essex","AO","Male","80","[c]","24910","24180"
"Leaver CS","2022","East of England","Essex","EO","Female","125","[c]","29110","29290"
"Leaver CS","2022","East of England","Essex","EO","Male","100","[c]","28860","29290"
"Leaver CS","2022","East of England","Essex","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Unknown","Female","35","[c]","[c]","[c]"
