"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Home Office","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","75","[c]","23760","24540"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","55","[c]","54810","54540"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","215","[c]","34820","34770"
