"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Home Office","AA/AO","AO","265","[c]","22110","21680"
"New entrant CS","2022","20-29","Home Office","EO","EO","635","[c]","26760","24880"
"New entrant CS","2022","20-29","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","SEO/HEO","HEO","145","[c]","33850","35050"
"New entrant CS","2022","20-29","Home Office","SEO/HEO","SEO","35","[c]","41660","41950"
"New entrant CS","2022","20-29","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","AA/AO","AA","170","[c]","20260","19760"
"New entrant CS","2022","20-29","Ministry of Defence","AA/AO","AO","395","[c]","22240","21170"
"New entrant CS","2022","20-29","Ministry of Defence","EO","EO","580","[c]","24290","25660"
"New entrant CS","2022","20-29","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","G6/G7","G7","15","[c]","54420","54680"
"New entrant CS","2022","20-29","Ministry of Defence","SEO/HEO","HEO","425","[c]","29730","29230"
"New entrant CS","2022","20-29","Ministry of Defence","SEO/HEO","SEO","90","[c]","40990","40000"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","Unknown","170","[c]","24080","22050"
"New entrant CS","2022","20-29","Ministry of Justice","AA/AO","AA","725","[c]","21020","20890"
"New entrant CS","2022","20-29","Ministry of Justice","AA/AO","AO","3175","[c]","23880","23140"
"New entrant CS","2022","20-29","Ministry of Justice","EO","EO","340","[c]","26580","25840"
"New entrant CS","2022","20-29","Ministry of Justice","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","SEO/HEO","HEO","305","[c]","31560","30450"
"New entrant CS","2022","20-29","Ministry of Justice","SEO/HEO","SEO","85","[c]","37610","36480"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Unknown","1965","[c]","23800","23170"
"New entrant CS","2022","20-29","National Crime Agency","AA/AO","AO","35","[c]","22360","23660"
"New entrant CS","2022","20-29","National Crime Agency","EO","EO","95","[c]","32760","32260"
"New entrant CS","2022","20-29","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","SEO/HEO","HEO","20","[c]","39430","40170"
"New entrant CS","2022","20-29","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","10","[c]","21200","21200"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","EO","15","[c]","27000","25750"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","AA/AO","AO","30","[c]","19380","19750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","EO","EO","120","[c]","25930","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","HEO","25","[c]","34110","33400"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","SEO","10","[c]","40440","40000"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","AA/AO","AA","385","[c]","21130","21050"
"New entrant CS","2022","20-29","Scottish Government","AA/AO","AO","510","[c]","22240","21640"
"New entrant CS","2022","20-29","Scottish Government","EO","EO","370","[c]","27320","27230"
"New entrant CS","2022","20-29","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","G6/G7","G7","25","[c]","51460","49860"
"New entrant CS","2022","20-29","Scottish Government","SEO/HEO","HEO","245","[c]","31930","31540"
"New entrant CS","2022","20-29","Scottish Government","SEO/HEO","SEO","90","[c]","40970","39660"
"New entrant CS","2022","20-29","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","AA/AO","AO","15","[c]","20970","20340"
"New entrant CS","2022","20-29","The National Archives","EO","EO","10","[c]","23690","23050"
"New entrant CS","2022","20-29","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","EO","EO","25","[c]","29280","29000"
"New entrant CS","2022","20-29","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","SEO/HEO","HEO","20","[c]","34410","33000"
"New entrant CS","2022","20-29","UK Export Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","AA/AO","AA","35","[c]","19050","18830"
"New entrant CS","2022","20-29","UK Statistics Authority","AA/AO","AO","110","[c]","20110","19860"
"New entrant CS","2022","20-29","UK Statistics Authority","EO","EO","70","[c]","23880","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","SEO/HEO","HEO","185","[c]","30780","30710"
"New entrant CS","2022","20-29","UK Statistics Authority","SEO/HEO","SEO","30","[c]","37830","38070"
"New entrant CS","2022","20-29","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","EO","EO","20","[c]","28880","28000"
"New entrant CS","2022","20-29","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","AA/AO","AO","35","[c]","21760","21300"
"New entrant CS","2022","20-29","Welsh Government","EO","EO","45","[c]","26330","25860"
"New entrant CS","2022","20-29","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","SEO/HEO","HEO","35","[c]","31320","31210"
"New entrant CS","2022","20-29","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","AA/AO","AO","40","[c]","21280","20440"
"New entrant CS","2022","30-39","Attorney General's Departments","EO","EO","40","[c]","26900","26950"
"New entrant CS","2022","30-39","Attorney General's Departments","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","G6/G7","G7","110","[c]","50920","50500"
"New entrant CS","2022","30-39","Attorney General's Departments","SEO/HEO","HEO","55","[c]","38700","38000"
"New entrant CS","2022","30-39","Attorney General's Departments","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","AA/AO","AO","15","[c]","21430","21050"
"New entrant CS","2022","30-39","Cabinet Office","EO","EO","50","[c]","25720","25520"
"New entrant CS","2022","30-39","Cabinet Office","G6/G7","G6","25","[c]","74080","66170"
"New entrant CS","2022","30-39","Cabinet Office","G6/G7","G7","150","[c]","58560","54700"
"New entrant CS","2022","30-39","Cabinet Office","SCS level","SCS level","15","[c]","87450","85000"
"New entrant CS","2022","30-39","Cabinet Office","SEO/HEO","HEO","105","[c]","31150","32000"
"New entrant CS","2022","30-39","Cabinet Office","SEO/HEO","SEO","60","[c]","39280","38410"
"New entrant CS","2022","30-39","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Chancellor's other departments","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","G6/G7","G7","15","[c]","57880","58280"
"New entrant CS","2022","30-39","Competition and Markets Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","AO","60","[c]","20900","21020"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","EO","EO","75","[c]","26240","24570"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","G7","55","[c]","52630","53380"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","80","[c]","32970","33570"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","85","[c]","41060","40050"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","G6/G7","G7","25","[c]","51770","51730"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","50","[c]","34210","34020"
"New entrant CS","2022","30-39","Department for Education","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education","EO","EO","55","[c]","25470","25000"
"New entrant CS","2022","30-39","Department for Education","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education","G6/G7","G7","65","[c]","50840","49860"
"New entrant CS","2022","30-39","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education","SEO/HEO","HEO","80","[c]","30430","29360"
"New entrant CS","2022","30-39","Department for Education","SEO/HEO","SEO","115","[c]","37710","36500"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","AA/AO","AO","160","[c]","21460","21300"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","EO","EO","85","[c]","25610","24920"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","G6/G7","G6","20","[c]","62070","61710"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","G6/G7","G7","125","[c]","50010","48250"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","150","[c]","30550","29750"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","170","[c]","37440","36670"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","G6/G7","G7","20","[c]","53030","51710"
"New entrant CS","2022","30-39","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","SEO/HEO","HEO","20","[c]","31250","31800"
"New entrant CS","2022","30-39","Department for International Trade","SEO/HEO","SEO","25","[c]","40660","40950"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
