"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Statistics","Hampshire and Isle of Wight","Outside London","EO","20","20","26860","27250"
"In post","2022","Statistics","Hampshire and Isle of Wight","Outside London","G6/G7","50","45","55100","51930"
"In post","2022","Statistics","Hampshire and Isle of Wight","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","Outside London","SEO/HEO","100","95","35260","36000"
"In post","2022","Statistics","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","London","EO","20","20","29660","29530"
"In post","2022","Statistics","Inner London - East","London","G6/G7","85","80","62400","62020"
"In post","2022","Statistics","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","London","SEO/HEO","100","95","40530","41750"
"In post","2022","Statistics","Inner London - West","London","AA/AO","30","30","22940","22460"
"In post","2022","Statistics","Inner London - West","London","EO","70","70","29510","30010"
"In post","2022","Statistics","Inner London - West","London","G6/G7","265","255","60270","59540"
"In post","2022","Statistics","Inner London - West","London","SCS level","25","25","88920","81480"
"In post","2022","Statistics","Inner London - West","London","SEO/HEO","340","335","39290","38580"
"In post","2022","Statistics","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Statistics","Merseyside","Outside London","G6/G7","15","15","58210","57510"
"In post","2022","Statistics","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","Outside London","SEO/HEO","30","30","36290","33370"
"In post","2022","Statistics","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Outside London","G6/G7","45","40","54850","52150"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","55","55","34580","33430"
"In post","2022","Statistics","Outer London - South","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Statistics","Outer London - South","London","EO","15","15","30170","30150"
"In post","2022","Statistics","Outer London - South","London","G6/G7","10","10","61330","60310"
"In post","2022","Statistics","Outer London - South","London","SEO/HEO","30","30","41140","43810"
"In post","2022","Statistics","Outer London - West and North West","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Statistics","Overseas","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Outside London","G6/G7","20","20","57790","53760"
"In post","2022","Statistics","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","Outside London","SEO/HEO","25","25","35730","35590"
"In post","2022","Statistics","Southern Scotland","Outside London","G6/G7","20","15","52940","53360"
"In post","2022","Statistics","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Tees Valley and Durham","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Statistics","West Midlands","Outside London","G6/G7","10","10","54350","52410"
"In post","2022","Statistics","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","Outside London","SEO/HEO","15","15","35550","36340"
"In post","2022","Statistics","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","Outside London","EO","10","10","25570","25120"
"In post","2022","Statistics","West Yorkshire","Outside London","G6/G7","25","25","55170","52150"
"In post","2022","Statistics","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","Outside London","SEO/HEO","30","30","34120","34510"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","45","40","29730","28920"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","30","25","62330","60420"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","85","80","37720","35980"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Outside London","AA/AO","220","210","21260","21250"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Outside London","EO","385","370","26840","26820"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Outside London","G6/G7","235","230","58250","55210"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Tax","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","650","620","35330","33370"
"In post","2022","Tax","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Anglia","Outside London","EO","20","15","28460","28920"
"In post","2022","Tax","East Anglia","Outside London","G6/G7","20","20","60120","57490"
"In post","2022","Tax","East Anglia","Outside London","SEO/HEO","70","65","36200","33860"
"In post","2022","Tax","East Wales","Outside London","AA/AO","300","285","21270","21250"
"In post","2022","Tax","East Wales","Outside London","EO","515","485","26760","26820"
"In post","2022","Tax","East Wales","Outside London","G6/G7","185","180","56880","55210"
"In post","2022","Tax","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Wales","Outside London","SEO/HEO","755","730","34860","33370"
"In post","2022","Tax","Eastern Scotland","Outside London","AA/AO","330","315","21260","21250"
"In post","2022","Tax","Eastern Scotland","Outside London","EO","240","220","27180","26820"
"In post","2022","Tax","Eastern Scotland","Outside London","G6/G7","130","125","57850","55210"
"In post","2022","Tax","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Eastern Scotland","Outside London","SEO/HEO","370","355","35300","33370"
"In post","2022","Tax","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Essex","Outside London","EO","35","30","27770","26820"
"In post","2022","Tax","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Essex","Outside London","SEO/HEO","35","30","35700","33370"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","65","60","27730","26820"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","185","175","58900","55210"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","315","295","35790","33370"
"In post","2022","Tax","Greater Manchester","Outside London","AA/AO","385","365","21260","21250"
"In post","2022","Tax","Greater Manchester","Outside London","EO","510","495","26710","26820"
"In post","2022","Tax","Greater Manchester","Outside London","G6/G7","310","300","58080","55210"
"In post","2022","Tax","Greater Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Tax","Greater Manchester","Outside London","SEO/HEO","785","755","35410","33370"
"In post","2022","Tax","Hampshire and Isle of Wight","Outside London","AA/AO","90","85","21300","21250"
"In post","2022","Tax","Hampshire and Isle of Wight","Outside London","EO","60","50","28030","28700"
"In post","2022","Tax","Hampshire and Isle of Wight","Outside London","G6/G7","45","40","58750","55410"
"In post","2022","Tax","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Hampshire and Isle of Wight","Outside London","SEO/HEO","155","140","35700","33430"
"In post","2022","Tax","Inner London - East","London","AA/AO","25","25","26120","26400"
"In post","2022","Tax","Inner London - East","London","EO","320","305","31930","31020"
"In post","2022","Tax","Inner London - East","London","G6/G7","275","260","65890","62120"
"In post","2022","Tax","Inner London - East","London","SCS level","10","10","82680","83220"
"In post","2022","Tax","Inner London - East","London","SEO/HEO","780","750","40190","38050"
"In post","2022","Tax","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Inner London - West","London","G6/G7","95","85","65210","62120"
"In post","2022","Tax","Inner London - West","London","SCS level","20","20","86750","82420"
"In post","2022","Tax","Inner London - West","London","SEO/HEO","45","45","40520","38890"
"In post","2022","Tax","Kent","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Tax","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Kent","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Tax","Lancashire","Outside London","AA/AO","65","55","21250","21250"
"In post","2022","Tax","Lancashire","Outside London","EO","15","15","27290","26820"
"In post","2022","Tax","Lancashire","Outside London","G6/G7","15","15","59470","56120"
"In post","2022","Tax","Lancashire","Outside London","SEO/HEO","30","25","36460","34050"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","15","15","21250","21250"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","10","28040","28740"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","30","30","35080","33370"
"In post","2022","Tax","Merseyside","Outside London","AA/AO","535","495","21320","21250"
"In post","2022","Tax","Merseyside","Outside London","EO","335","320","26310","26590"
"In post","2022","Tax","Merseyside","Outside London","G6/G7","245","230","58170","55210"
"In post","2022","Tax","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Merseyside","Outside London","SEO/HEO","595","570","35710","33370"
"In post","2022","Tax","Northern Ireland","Outside London","AA/AO","180","170","21250","21250"
