"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","White","UK Health Security Agency","790","755","29110","28380"
"In post","2022","20-29","White","UK Hydrographic Office","90","90","27470","26740"
"In post","2022","20-29","White","UK Space Agency","25","25","[c]","[c]"
"In post","2022","20-29","White","UK Statistics Authority","890","875","31270","30710"
"In post","2022","20-29","White","UK Supreme Court","5","5","[c]","[c]"
"In post","2022","20-29","White","Valuation Office Agency","320","315","28810","26030"
"In post","2022","20-29","White","Vehicle Certification Agency","25","25","[c]","[c]"
"In post","2022","20-29","White","Veterinary Medicines Directorate","10","10","[c]","[c]"
"In post","2022","20-29","White","Water Services Regulation Authority","25","25","[c]","[c]"
"In post","2022","20-29","White","Welsh Government (excl. agencies)","470","465","28640","25860"
"In post","2022","20-29","White","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Wilton Park","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Advisory, Conciliation and Arbitration Service","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Animal and Plant Health Agency","25","25","[c]","[c]"
"In post","2022","30-39","Asian","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Cabinet Office (excl. agencies)","175","170","48280","54700"
"In post","2022","30-39","Asian","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Companies House","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Competition and Markets Authority","45","45","52750","49010"
"In post","2022","30-39","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Crown Commercial Service","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Crown Office and Procurator Fiscal Service","25","25","[c]","[c]"
"In post","2022","30-39","Asian","Crown Prosecution Service","145","140","40130","40610"
"In post","2022","30-39","Asian","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Defence Equipment and Support","110","105","35840","33330"
"In post","2022","30-39","Asian","Defence Science and Technology Laboratory","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","180","175","46360","43210"
"In post","2022","30-39","Asian","Department for Digital, Culture, Media and Sport","60","60","48330","51730"
"In post","2022","30-39","Asian","Department for Education (excl. agencies)","190","180","42180","40230"
"In post","2022","30-39","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","80","80","42450","38820"
"In post","2022","30-39","Asian","Department for International Trade","85","85","47340","51710"
"In post","2022","30-39","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","75","75","45860","44390"
"In post","2022","30-39","Asian","Department for Transport (excl. agencies)","95","95","47100","43360"
"In post","2022","30-39","Asian","Department for Work and Pensions (excl. agencies)","1870","1735","28320","27570"
"In post","2022","30-39","Asian","Department of Health and Social Care (excl. agencies)","70","65","42540","40650"
"In post","2022","30-39","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Driver and Vehicle Licensing Agency","35","35","27690","21840"
"In post","2022","30-39","Asian","Driver and Vehicle Standards Agency","30","30","27640","27200"
"In post","2022","30-39","Asian","Education and Skills Funding Agency","70","70","38020","36500"
"In post","2022","30-39","Asian","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","FCDO Services","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Food Standards Agency","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","115","110","44290","39220"
"In post","2022","30-39","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Government Actuary's Department","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Government Internal Audit Agency","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Government Legal Department","110","105","48730","51250"
"In post","2022","30-39","Asian","Government Property Agency","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Health and Safety Executive","15","15","[c]","[c]"
"In post","2022","30-39","Asian","HM Courts and Tribunals Service","390","350","27020","24150"
"In post","2022","30-39","Asian","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","HM Land Registry","50","50","28970","27130"
"In post","2022","30-39","Asian","HM Prison and Probation Service","505","470","30130","29750"
"In post","2022","30-39","Asian","HM Revenue and Customs (excl. agencies)","1695","1625","33550","33080"
"In post","2022","30-39","Asian","HM Treasury (excl. agencies)","70","65","53160","55500"
"In post","2022","30-39","Asian","Home Office","1265","1195","31970","28850"
"In post","2022","30-39","Asian","Institute for Apprenticeships and Technical Education","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Intellectual Property Office","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Legal Aid Agency","25","25","[c]","[c]"
"In post","2022","30-39","Asian","Maritime and Coastguard Agency","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Medicines and Healthcare Products Regulatory Agency","85","85","39050","33150"
"In post","2022","30-39","Asian","Met Office","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Ministry of Defence (excl. agencies)","225","220","37870","33300"
"In post","2022","30-39","Asian","Ministry of Justice (excl. agencies)","185","180","39460","36050"
"In post","2022","30-39","Asian","National Crime Agency","90","90","35970","36200"
"In post","2022","30-39","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2022","30-39","Asian","Office of Gas and Electricity Markets","50","50","44120","40500"
"In post","2022","30-39","Asian","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Office of Rail and Road","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Office of the Public Guardian","200","185","22600","20970"
"In post","2022","30-39","Asian","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Rural Payments Agency","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Government (excl. agencies)","50","50","39750","37410"
"In post","2022","30-39","Asian","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Serious Fraud Office","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Social Security Scotland","25","20","[c]","[c]"
"In post","2022","30-39","Asian","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Submarine Delivery Agency","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Teaching Regulation Agency","5","5","[c]","[c]"
"In post","2022","30-39","Asian","The Insolvency Service","40","35","28570","22920"
"In post","2022","30-39","Asian","The National Archives","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","UK Debt Management Office","10","10","[c]","[c]"
"In post","2022","30-39","Asian","UK Export Finance","20","20","[c]","[c]"
"In post","2022","30-39","Asian","UK Health Security Agency","215","200","37680","32330"
"In post","2022","30-39","Asian","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","UK Space Agency","10","10","[c]","[c]"
"In post","2022","30-39","Asian","UK Statistics Authority","50","50","34490","32260"
"In post","2022","30-39","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Valuation Office Agency","35","30","38110","38870"
"In post","2022","30-39","Asian","Vehicle Certification Agency","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Water Services Regulation Authority","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Welsh Government (excl. agencies)","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Advisory, Conciliation and Arbitration Service","5","5","[c]","[c]"
"In post","2022","30-39","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Cabinet Office (excl. agencies)","55","50","44830","40600"
"In post","2022","30-39","Black","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2022","30-39","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Crown Office and Procurator Fiscal Service","5","5","[c]","[c]"
"In post","2022","30-39","Black","Crown Prosecution Service","55","55","37440","31560"
"In post","2022","30-39","Black","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Defence Equipment and Support","75","75","33260","33490"
"In post","2022","30-39","Black","Defence Science and Technology Laboratory","5","5","[c]","[c]"
"In post","2022","30-39","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","90","85","42430","40050"
"In post","2022","30-39","Black","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"In post","2022","30-39","Black","Department for Education (excl. agencies)","70","70","40430","36780"
"In post","2022","30-39","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","45","45","39260","36330"
"In post","2022","30-39","Black","Department for International Trade","30","30","[c]","[c]"
"In post","2022","30-39","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","50","50","42950","39600"
"In post","2022","30-39","Black","Department for Transport (excl. agencies)","35","35","42560","40560"
"In post","2022","30-39","Black","Department for Work and Pensions (excl. agencies)","765","730","29220","29290"
"In post","2022","30-39","Black","Department of Health and Social Care (excl. agencies)","35","35","43310","40650"
"In post","2022","30-39","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Driver and Vehicle Licensing Agency","10","10","[c]","[c]"
"In post","2022","30-39","Black","Driver and Vehicle Standards Agency","10","10","[c]","[c]"
"In post","2022","30-39","Black","Education and Skills Funding Agency","10","10","[c]","[c]"
