"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","No function","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Defence Science and Technology Laboratory","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Education (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","55","[c]","26410","27570"
"New entrant CS","2022","Other ethnicity","No function","Department for Work and Pensions (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department of Health and Social Care (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Department of Health and Social Care (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Driver and Vehicle Licensing Agency","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Driver and Vehicle Licensing Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Driver and Vehicle Licensing Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Driver and Vehicle Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Health and Safety Executive","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Health and Safety Executive","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Courts and Tribunals Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Courts and Tribunals Service","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Courts and Tribunals Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Operational Delivery","90","[c]","28860","28140"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
