"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Solihull","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Solihull","EO","65","[c]","26110","24880"
"New entrant CS","2022","Unknown","West Midlands (England)","Solihull","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Solihull","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","AO","85","[c]","21950","21840"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","EO","30","[c]","26890","26350"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Staffordshire CC","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Stoke-on-Trent","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Stoke-on-Trent","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Stoke-on-Trent","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Walsall","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Walsall","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Walsall","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Walsall","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Warwickshire CC","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Warwickshire CC","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Warwickshire CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Wolverhampton","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","AO","55","[c]","22470","23140"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Worcestershire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","65","[c]","22880","23140"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","40","[c]","28550","25890"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Bradford","AO","165","[c]","21220","21250"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Bradford","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Bradford","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Bradford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Bradford","Unknown","45","[c]","28290","26310"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","AO","45","[c]","23170","23140"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","AO","260","[c]","21840","21260"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","EO","285","[c]","25930","26590"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","G6","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","G7","85","[c]","54560","49860"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","HEO","195","[c]","30660","29180"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","SEO","105","[c]","38070","36820"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Leeds","Unknown","70","[c]","26450","24800"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","AO","75","[c]","21420","21680"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","EO","155","[c]","25680","25000"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","G7","35","[c]","54280","52050"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","HEO","45","[c]","30260","29360"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","SEO","55","[c]","38770","36500"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Sheffield","Unknown","45","[c]","28090","28200"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Wakefield","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","York","Unknown","30","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
