"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Economics","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bedfordshire and Hertfordshire","SEO/HEO","10","10","40300","38830"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","15","15","28190","28670"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","20","57180","55500"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","55","50","38040","35300"
"In post","2022","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Cheshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Derbyshire and Nottinghamshire","SEO/HEO","15","15","36140","35900"
"In post","2022","30-39","Finance","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Devon","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Devon","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Devon","SEO/HEO","15","15","32830","31990"
"In post","2022","30-39","Finance","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","AA/AO","10","10","21670","21270"
"In post","2022","30-39","Finance","East Anglia","EO","10","5","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","G6/G7","10","5","[c]","[c]"
"In post","2022","30-39","Finance","East Anglia","SEO/HEO","30","30","36430","33300"
"In post","2022","30-39","Finance","East Wales","AA/AO","15","15","21420","20570"
"In post","2022","30-39","Finance","East Wales","EO","20","20","26760","26110"
"In post","2022","30-39","Finance","East Wales","G6/G7","10","10","58830","57190"
"In post","2022","30-39","Finance","East Wales","SEO/HEO","50","50","38850","38160"
"In post","2022","30-39","Finance","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Eastern Scotland","SEO/HEO","20","20","39490","38640"
"In post","2022","30-39","Finance","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","65","60","26010","26670"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","65","60","56440","56500"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","175","165","37780","36500"
"In post","2022","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","5","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester","EO","10","10","25660","25120"
"In post","2022","30-39","Finance","Greater Manchester","G6/G7","45","40","56370","52750"
"In post","2022","30-39","Finance","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester","SEO/HEO","60","60","35990","36500"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","EO","25","25","26500","26510"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","G6/G7","15","15","56360","54540"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hampshire and Isle of Wight","SEO/HEO","65","65","36580","33300"
"In post","2022","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - East","EO","15","15","28620","28310"
"In post","2022","30-39","Finance","Inner London - East","G6/G7","30","30","63330","62290"
"In post","2022","30-39","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - East","SEO/HEO","40","40","39530","41170"
"In post","2022","30-39","Finance","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Inner London - West","EO","35","35","29250","29840"
"In post","2022","30-39","Finance","Inner London - West","G6/G7","255","250","60610","58600"
"In post","2022","30-39","Finance","Inner London - West","SCS level","35","35","80350","76000"
"In post","2022","30-39","Finance","Inner London - West","SEO/HEO","210","205","40140","40650"
"In post","2022","30-39","Finance","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lancashire","AA/AO","10","5","[c]","[c]"
"In post","2022","30-39","Finance","Lancashire","EO","15","15","27140","27570"
"In post","2022","30-39","Finance","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Lancashire","SEO/HEO","25","25","34610","33700"
"In post","2022","30-39","Finance","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Merseyside","AA/AO","10","10","20850","21250"
"In post","2022","30-39","Finance","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Merseyside","G6/G7","10","10","54280","52060"
"In post","2022","30-39","Finance","Merseyside","SEO/HEO","30","30","35980","37450"
"In post","2022","30-39","Finance","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","North Yorkshire","SEO/HEO","15","15","35970","36520"
"In post","2022","30-39","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","EO","10","10","26730","26820"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","G6/G7","15","15","54090","54160"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland, and Tyne and Wear","SEO/HEO","60","60","35750","35310"
"In post","2022","30-39","Finance","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","G6/G7","10","10","66170","68700"
"In post","2022","30-39","Finance","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - South","SEO/HEO","10","10","43660","43000"
"In post","2022","30-39","Finance","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Outer London - West and North West","SEO/HEO","10","5","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","EO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Shropshire and Staffordshire","SEO/HEO","35","35","36420","33370"
"In post","2022","30-39","Finance","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South Yorkshire","EO","10","5","[c]","[c]"
"In post","2022","30-39","Finance","South Yorkshire","G6/G7","20","20","52630","50620"
"In post","2022","30-39","Finance","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South Yorkshire","SEO/HEO","40","40","33580","32680"
"In post","2022","30-39","Finance","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Southern Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Surrey, East and West Sussex","SEO/HEO","15","10","36010","33370"
"In post","2022","30-39","Finance","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Tees Valley and Durham","G6/G7","10","10","52340","51090"
"In post","2022","30-39","Finance","Tees Valley and Durham","SEO/HEO","20","20","33390","34110"
"In post","2022","30-39","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Central Scotland","AA/AO","10","10","21760","21250"
"In post","2022","30-39","Finance","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Central Scotland","SEO/HEO","10","10","36250","35920"
"In post","2022","30-39","Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Midlands","EO","20","15","24810","25000"
"In post","2022","30-39","Finance","West Midlands","G6/G7","35","30","56870","50810"
"In post","2022","30-39","Finance","West Midlands","SEO/HEO","60","60","35360","36500"
"In post","2022","30-39","Finance","West Wales and The Valleys","AA/AO","10","10","22240","21840"
"In post","2022","30-39","Finance","West Wales and The Valleys","EO","20","20","27700","26720"
"In post","2022","30-39","Finance","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Wales and The Valleys","SEO/HEO","40","40","37900","38650"
"In post","2022","30-39","Finance","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Yorkshire","EO","20","20","25050","24310"
"In post","2022","30-39","Finance","West Yorkshire","G6/G7","35","30","55620","52750"
"In post","2022","30-39","Finance","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Yorkshire","SEO/HEO","60","60","34610","35310"
"In post","2022","30-39","Geography","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Geography","Dorset and Somerset","EO","20","20","26970","26740"
"In post","2022","30-39","Geography","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Dorset and Somerset","SEO/HEO","65","65","34680","33290"
"In post","2022","30-39","Geography","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
