"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Gwynedd","65","55","26920","24920"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","15","15","35720","32720"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Heart of Essex","45","40","29190","28340"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Hertfordshire CC","10","10","33670","30670"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","65","65","33450","31750"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","15","29370","28090"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Leeds","25","25","38490","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","25","25","34210","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Lincolnshire CC","35","35","36010","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Manchester","30","30","31880","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Mid Kent","15","15","29700","26660"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Mid Lancashire","50","50","36080","32240"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North and West Norfolk","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North Yorkshire CC","160","155","33460","29850"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Northumberland","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","30","25","38090","36270"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Nottingham","20","20","35070","31920"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Oxfordshire CC","15","15","41480","38610"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","40","35","34170","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Peterborough","15","15","43200","47550"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Plymouth","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Powys","25","20","33330","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Scottish Borders","15","15","30120","25270"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Sheffield","15","15","43150","39210"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Shropshire","45","40","34730","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Somerset CC","40","40","36100","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South and West Derbyshire","15","15","37430","36210"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South Ayrshire","25","20","28470","24920"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South Hampshire","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South Lanarkshire","10","10","34300","27850"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South Nottinghamshire","20","20","39610","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South West Wales","145","135","28780","25190"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Staffordshire CC","85","85","27610","24920"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Suffolk CC","60","60","32840","30400"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Tyneside","185","180","36890","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","30","30","32770","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Warrington","30","30","34240","32070"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Cumbria","15","15","34860","29690"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Surrey","635","605","33290","28670"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Sussex (North East)","20","20","34380","30220"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Westminster","2395","2320","44570","39080"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Wiltshire","15","15","33120","30690"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Worcestershire CC","160","150","32900","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","York","445","435","36190","35900"
"In post","2022","No function","Department for International Trade","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Berkshire","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","Birmingham","20","20","41090","47980"
"In post","2022","No function","Department for International Trade","Bristol, City of","10","10","[c]","[c]"
"In post","2022","No function","Department for International Trade","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","Cardiff and Vale of Glamorgan","15","15","46290","47980"
"In post","2022","No function","Department for International Trade","City of Edinburgh","15","15","49100","47980"
"In post","2022","No function","Department for International Trade","Darlington","20","20","39630","34430"
"In post","2022","No function","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Glasgow City","10","10","40640","36290"
"In post","2022","No function","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Leeds","15","15","40620","35250"
"In post","2022","No function","Department for International Trade","Manchester","20","20","45290","39410"
