"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Lambeth","London","15","[c]","37060","32330"
"New entrant CS","2022","Communications","Leeds","Outside London","115","[c]","29560","26590"
"New entrant CS","2022","Communications","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Manchester","Outside London","95","[c]","27790","26590"
"New entrant CS","2022","Communications","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Nottingham","Outside London","220","[c]","26590","26590"
"New entrant CS","2022","Communications","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tower Hamlets","London","30","[c]","41720","40040"
"New entrant CS","2022","Communications","Tyneside","Outside London","125","[c]","27990","26590"
"New entrant CS","2022","Communications","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Westminster","London","380","[c]","37030","34550"
"New entrant CS","2022","Communications","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barnet","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Belfast","Outside London","55","[c]","27070","26590"
"New entrant CS","2022","Counter Fraud","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Birmingham","Outside London","70","[c]","27240","26590"
"New entrant CS","2022","Counter Fraud","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bradford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bristol, City of","Outside London","20","[c]","28900","26590"
"New entrant CS","2022","Counter Fraud","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","50","[c]","26290","25540"
"New entrant CS","2022","Counter Fraud","Central Valleys","Outside London","45","[c]","23010","21260"
"New entrant CS","2022","Counter Fraud","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","City of Edinburgh","Outside London","20","[c]","28270","26590"
"New entrant CS","2022","Counter Fraud","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Croydon","London","50","[c]","32780","30750"
"New entrant CS","2022","Counter Fraud","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","55","[c]","22220","21260"
"New entrant CS","2022","Counter Fraud","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Kent","Outside London","85","[c]","25540","24250"
"New entrant CS","2022","Counter Fraud","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Merseyside","Outside London","15","[c]","27880","27570"
"New entrant CS","2022","Counter Fraud","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Glasgow City","Outside London","105","[c]","23680","21260"
"New entrant CS","2022","Counter Fraud","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Greater Manchester South West","Outside London","65","[c]","28060","26590"
"New entrant CS","2022","Counter Fraud","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hackney and Newham","London","105","[c]","33200","30750"
"New entrant CS","2022","Counter Fraud","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Isle of Wight","Outside London","35","[c]","21820","21260"
"New entrant CS","2022","Counter Fraud","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Leeds","Outside London","95","[c]","26730","26590"
"New entrant CS","2022","Counter Fraud","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Liverpool","Outside London","40","[c]","26550","26590"
"New entrant CS","2022","Counter Fraud","Manchester","Outside London","55","[c]","27140","26590"
"New entrant CS","2022","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North and North East Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Lanarkshire","Outside London","40","[c]","27520","26590"
"New entrant CS","2022","Counter Fraud","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Nottingham","Outside London","55","[c]","30080","26590"
"New entrant CS","2022","Counter Fraud","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Redbridge and Waltham Forest","London","80","[c]","25850","25110"
"New entrant CS","2022","Counter Fraud","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Sefton","Outside London","20","[c]","26340","26590"
"New entrant CS","2022","Counter Fraud","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Suffolk CC","Outside London","35","[c]","23560","21250"
"New entrant CS","2022","Counter Fraud","Sunderland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tower Hamlets","London","10","[c]","25340","25110"
"New entrant CS","2022","Counter Fraud","Tyneside","Outside London","115","[c]","28050","27570"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wandsworth","London","10","[c]","25650","25110"
"New entrant CS","2022","Counter Fraud","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Westminster","London","35","[c]","34620","29870"
"New entrant CS","2022","Counter Fraud","Wirral","Outside London","15","[c]","21710","21260"
"New entrant CS","2022","Counter Fraud","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","22260","21260"
"New entrant CS","2022","Debt","Birmingham","Outside London","150","[c]","21540","21250"
"New entrant CS","2022","Debt","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Bradford","Outside London","85","[c]","21640","21260"
"New entrant CS","2022","Debt","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Cardiff and Vale of Glamorgan","Outside London","95","[c]","21250","21250"
"New entrant CS","2022","Debt","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","City of Edinburgh","Outside London","55","[c]","21250","21250"
"New entrant CS","2022","Debt","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Dudley","Outside London","40","[c]","21680","21260"
"New entrant CS","2022","Debt","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Greater Manchester South West","Outside London","15","[c]","21660","21260"
"New entrant CS","2022","Debt","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Hertfordshire CC","Outside London","10","[c]","24250","24250"
"New entrant CS","2022","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Leeds","Outside London","25","[c]","21840","21250"
"New entrant CS","2022","Debt","Liverpool","Outside London","125","[c]","21380","21250"
"New entrant CS","2022","Debt","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North Northamptonshire","Outside London","60","[c]","21260","21260"
"New entrant CS","2022","Debt","Nottingham","Outside London","45","[c]","21250","21250"
"New entrant CS","2022","Debt","Somerset CC","Outside London","15","[c]","21260","21260"
"New entrant CS","2022","Debt","South Lanarkshire","Outside London","80","[c]","21250","21250"
"New entrant CS","2022","Debt","Sunderland","Outside London","75","[c]","21510","21260"
"New entrant CS","2022","Debt","Tyneside","Outside London","95","[c]","22160","21250"
"New entrant CS","2022","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","65","[c]","31950","30940"
"New entrant CS","2022","Digital, Data & Technology","Belfast","Outside London","25","[c]","34100","33080"
