"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Policy","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","100","[c]","33020","27940"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","920","[c]","37830","31060"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","70","[c]","34380","29290"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","820","[c]","38270","36650"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Female","Heterosexual / straight","65","[c]","30990","30710"
"New entrant CS","2022","Analysis","Economics","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Male","Heterosexual / straight","130","[c]","37010","31800"
"New entrant CS","2022","Analysis","Economics","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Male","Heterosexual / straight","40","[c]","31090","30330"
"New entrant CS","2022","Analysis","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
