"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","International Trade","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","International Trade","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","East of England","East Anglia","15","[c]","45580","46000"
"Leaver CS","2022","40-49","Knowledge and Information Management","London","Inner London - East","20","[c]","50910","50400"
"Leaver CS","2022","40-49","Knowledge and Information Management","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","30","[c]","32620","29070"
"Leaver CS","2022","40-49","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","Inner London - West","45","[c]","60270","59750"
"Leaver CS","2022","40-49","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","London","Inner London - East","15","[c]","76870","82950"
"Leaver CS","2022","40-49","Medicine","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Yorkshire and The Humber","North Yorkshire","10","[c]","56390","47670"
"Leaver CS","2022","40-49","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","65","[c]","25210","27570"
"Leaver CS","2022","40-49","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","65","[c]","25700","21590"
"Leaver CS","2022","40-49","Operational Delivery","East Midlands (England)","Lincolnshire","30","[c]","25980","27570"
"Leaver CS","2022","40-49","Operational Delivery","East of England","Bedfordshire and Hertfordshire","45","[c]","28040","29290"
"Leaver CS","2022","40-49","Operational Delivery","East of England","East Anglia","140","[c]","30290","27570"
"Leaver CS","2022","40-49","Operational Delivery","East of England","Essex","65","[c]","27230","27160"
"Leaver CS","2022","40-49","Operational Delivery","London","Inner London - East","205","[c]","43160","40070"
"Leaver CS","2022","40-49","Operational Delivery","London","Inner London - West","185","[c]","46240","40650"
"Leaver CS","2022","40-49","Operational Delivery","London","Outer London - East and North East","45","[c]","29330","31060"
"Leaver CS","2022","40-49","Operational Delivery","London","Outer London - South","50","[c]","29820","30530"
"Leaver CS","2022","40-49","Operational Delivery","London","Outer London - West and North West","75","[c]","31350","31060"
"Leaver CS","2022","40-49","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","90","[c]","28580","24570"
"Leaver CS","2022","40-49","Operational Delivery","North East (England)","Tees Valley and Durham","60","[c]","22470","21680"
"Leaver CS","2022","40-49","Operational Delivery","North West (England)","Cheshire","25","[c]","31950","32890"
"Leaver CS","2022","40-49","Operational Delivery","North West (England)","Cumbria","15","[c]","23590","21300"
"Leaver CS","2022","40-49","Operational Delivery","North West (England)","Greater Manchester","90","[c]","26820","26470"
"Leaver CS","2022","40-49","Operational Delivery","North West (England)","Lancashire","85","[c]","23230","21260"
"Leaver CS","2022","40-49","Operational Delivery","North West (England)","Merseyside","80","[c]","28050","24890"
"Leaver CS","2022","40-49","Operational Delivery","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Scotland","Eastern Scotland","50","[c]","26320","26870"
"Leaver CS","2022","40-49","Operational Delivery","Scotland","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Scotland","North Eastern Scotland","15","[c]","37910","27570"
"Leaver CS","2022","40-49","Operational Delivery","Scotland","Southern Scotland","20","[c]","27230","27570"
"Leaver CS","2022","40-49","Operational Delivery","Scotland","West Central Scotland","60","[c]","26160","23780"
"Leaver CS","2022","40-49","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","100","[c]","28090","28470"
"Leaver CS","2022","40-49","Operational Delivery","South East (England)","Hampshire and Isle of Wight","115","[c]","26960","27570"
"Leaver CS","2022","40-49","Operational Delivery","South East (England)","Kent","80","[c]","28310","29290"
"Leaver CS","2022","40-49","Operational Delivery","South East (England)","Surrey, East and West Sussex","85","[c]","28030","27570"
"Leaver CS","2022","40-49","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","15","[c]","21790","21260"
"Leaver CS","2022","40-49","Operational Delivery","South West (England)","Devon","50","[c]","26520","24310"
"Leaver CS","2022","40-49","Operational Delivery","South West (England)","Dorset and Somerset","30","[c]","30160","27570"
"Leaver CS","2022","40-49","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","30280","27570"
