"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Walsall","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","AO","Female","45","[c]","28970","30520"
"New entrant CS","2022","Wandsworth","London","AO","Male","45","[c]","28850","30520"
"New entrant CS","2022","Wandsworth","London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","AO","Female","40","[c]","21820","21690"
"New entrant CS","2022","Warrington","Outside London","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","EO","Female","40","[c]","28420","28840"
"New entrant CS","2022","Warrington","Outside London","EO","Male","40","[c]","31120","32770"
"New entrant CS","2022","Warrington","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","EO","Female","40","[c]","26760","27570"
"New entrant CS","2022","Warwickshire CC","Outside London","EO","Male","35","[c]","26450","27570"
"New entrant CS","2022","Warwickshire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Outside London","Unknown","Female","40","[c]","25920","24160"
"New entrant CS","2022","Warwickshire CC","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","AO","Female","75","[c]","21310","21300"
"New entrant CS","2022","West Cumbria","Outside London","AO","Male","40","[c]","23180","21300"
"New entrant CS","2022","West Cumbria","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Outside London","Unknown","Female","35","[c]","27580","27140"
"New entrant CS","2022","West Cumbria","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Outside London","Unknown","Female","45","[c]","29060","24800"
"New entrant CS","2022","West Northamptonshire","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","AO","Female","85","[c]","25190","24370"
"New entrant CS","2022","West Surrey","Outside London","AO","Male","60","[c]","26460","28140"
"New entrant CS","2022","West Surrey","Outside London","EO","Female","40","[c]","28590","27960"
"New entrant CS","2022","West Surrey","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","Outside London","Unknown","Female","70","[c]","28870","24870"
"New entrant CS","2022","West Surrey","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","EO","Female","35","[c]","27210","25770"
"New entrant CS","2022","West Sussex (North East)","Outside London","EO","Male","70","[c]","28060","25770"
"New entrant CS","2022","West Sussex (North East)","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","EO","Female","30","[c]","26900","27570"
"New entrant CS","2022","West Sussex (South West)","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Outside London","HEO","Male","5","[c]","[c]","[c]"
