"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Corporate Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","AO","40","[c]","25110","25110"
"New entrant CS","2022","Asian","Counter Fraud","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","HEO","30","[c]","34670","34630"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","London","SEO","35","[c]","42630","41950"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data and Technology","North West (England)","HEO","10","[c]","[c]","[c]"
