"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Black","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","AO","70","[c]","23110","21840"
"New entrant CS","2022","30-39","Mixed","No function","EO","60","[c]","28010","27570"
"New entrant CS","2022","30-39","Mixed","No function","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","HEO","35","[c]","33400","33570"
"New entrant CS","2022","30-39","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","Unknown","65","[c]","28430","24890"
"New entrant CS","2022","30-39","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
