"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","London","Female","110","[c]","38540","33700"
"New entrant CS","2022","60-64","No function","London","Male","90","[c]","42580","35270"
"New entrant CS","2022","60-64","No function","Outside London","Female","715","[c]","26550","24250"
"New entrant CS","2022","60-64","No function","Outside London","Male","540","[c]","28940","27570"
"New entrant CS","2022","60-64","No function","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Outside London","Male","30","[c]","43280","43250"
"New entrant CS","2022","60-64","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","Female","85","[c]","28220","24640"
"New entrant CS","2022","60-64","Unknown","Outside London","Male","125","[c]","32820","30940"
"New entrant CS","2022","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","London","Female","40","[c]","38600","36570"
"New entrant CS","2022","65+","No function","London","Male","30","[c]","43000","37830"
"New entrant CS","2022","65+","No function","Outside London","Female","175","[c]","28380","26130"
"New entrant CS","2022","65+","No function","Outside London","Male","205","[c]","29110","27200"
"New entrant CS","2022","65+","No function","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Outside London","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","","",""
