"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","London","EO","20","[c]","27140","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Outside London","EO","45","[c]","24100","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","London","EO","70","[c]","27360","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","London","G6/G7","25","[c]","64260","64000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","London","SEO/HEO","20","[c]","38230","37000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Outside London","AA/AO","20","[c]","18470","18180"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Outside London","EO","40","[c]","24280","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Outside London","G6/G7","15","[c]","57880","54150"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Outside London","SEO/HEO","20","[c]","35920","35500"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","London","SEO/HEO","10","[c]","34990","33400"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","SEO/HEO","15","[c]","34770","36540"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Outside London","EO","[c]","[c]","[c]","[c]"
